tx_date,address,symbol,usd_spent,sol_spent,entryPrice,token_amount_received,TP_price_1,TP_price_2,TP_price_3,PNL,USD_value
16-04-2024 22:32:33,H89mdwWDXkmfRcn7ksiZ8sKuhdufnujH1kZH7pLjNLqT,KANG,3.00,0.02,0.000080792,37132.31,0.000137347,0.000197941,0.000375684,,
16-04-2024 22:51:26,GaTDvKoyNREN6gJuQzbRUTVEKKs1pHtGWuuxoXjcSKxN,DSGE,3.00,0.02,0.000028305,105988.70,0.000048118,0.000069347,0.000131618,,
17-04-2024 02:49:39,8H3Gwtyfg8sByviFAdVcnX1KSFyoaY2wSiDmt4gHQgif,JAIL,2.50,0.02,0.000122095,20475.86,0.000207561,0.000299133,0.000567742,,
17-04-2024 03:00:42,9Ji8ukZVRLGckAT3MWbt1BVXMp42f8EmASsD9RwoXDFX,HUSH,2.50,0.02,0.000461749,5414.19,0.000784974,0.001131286,0.002147134,,
17-04-2024 03:04:51,76qFyKWwR3gtLjf9pYhw6mVdyJqHwSTEruh3awHGCfDx,RFKJR,2.50,0.02,0.000020440,122308.63,0.000034748,0.000050078,0.000095046,,
17-04-2024 03:36:21,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,2.50,0.02,0.000109434,22844.92,0.000186037,0.000268112,0.000508866,,
17-04-2024 04:40:47,CveCBpy6Hf5LjQXFz78vm4fTkwTV2fUHMtWwzpTzXke8,PEPT,2.50,0.02,0.000086762,28814.52,0.000147495,0.000212566,0.000403442,,
17-04-2024 05:42:51,iNVENTNoEpm4LZx5HYnrbP1zHJcJfeaUh8uoHQtMshN,INVENT,2.50,0.02,0.000004529,552028.61,0.000007699,0.000011095,0.000021059,,
17-04-2024 07:18:17,AXyYKWZAziPo3q9YavcdWLU6kSMRNMJAj51acu1yzc9t,POGE,2.50,0.02,0.000026427,94600.25,0.000044926,0.000064746,0.000122886,,
17-04-2024 07:39:11,4V7Q9DKoeHKXYjMAiU4sZE13LpDdRM4o55UpQB4MEmmh,HBTC,2.50,0.02,0.000025759,97052.29,0.000043791,0.000063110,0.000119781,,
17-04-2024 08:10:54,8YKLMpSExtZk19pfQFVzqpdAngHaAWo2pxvknFjFk9gw,TWTRR,2.50,0.02,0.000042135,59332.92,0.000071630,0.000103231,0.000195928,,
17-04-2024 09:54:05,CveCBpy6Hf5LjQXFz78vm4fTkwTV2fUHMtWwzpTzXke8,PEPT,3.50,0.03,0.000085453,40958.30,0.000145270,0.000209359,0.000397355,,
17-04-2024 09:56:26,pz8KjM9AHRu8MvjEbxHjZ6RwxQjTgxvTtRsaQtCUyQf,FUX,3.50,0.03,0.000070416,49704.43,0.000119708,0.000172520,0.000327436,,
17-04-2024 10:08:14,2Zaq3WyDJj2ZkMcuqUiTBfAXCjqZtqihxcwUdwv9dyHA,PEPE,3.50,0.03,0.000080982,43219.66,0.000137669,0.000198405,0.000376565,,
17-04-2024 12:18:46,GerRJ4R3NZj1HK7g1am4KfBeWfnj9CM8PwRSxjtNwBFT,Weed,3.50,0.03,0.000198827,17603.22,0.000338006,0.000487127,0.000924547,,
17-04-2024 12:26:08,CNadvoKbKD8Bb839LghAo4uzynMTKFC87fP6hcGEdDfQ,JACKED,3.50,0.03,0.000049662,70476.48,0.000084425,0.000121672,0.000230928,,
17-04-2024 13:16:19,9Ji8ukZVRLGckAT3MWbt1BVXMp42f8EmASsD9RwoXDFX,HUSH,3.00,0.02,0.000610767,4911.86,0.001038304,0.001496379,0.002840067,,
17-04-2024 13:26:01,8Tmwp13JhsnBwMxwVNAzVPaGjZFrZrBcQqo7GBEB2Ffq,REBBUL,3.00,0.02,0.000080158,37426.17,0.000136268,0.000196387,0.000372734,,
17-04-2024 13:54:04,8TkW3qJckBmg87JxUVjRuEWkhVJqFJ5LgsWai2uCUgMR,SHITOSHI,3.00,0.02,0.002419552,1239.90,0.004113239,0.005927903,0.011250918,,
17-04-2024 14:32:04,FHn7Ds7Wdi8ToHYqux1ZjuoGZwoWtHB1rmLZFm5cKxfT,FROST,3.00,0.02,0.000040630,73836.21,0.000069072,0.000099545,0.000188932,,
17-04-2024 17:00:25,CveCBpy6Hf5LjQXFz78vm4fTkwTV2fUHMtWwzpTzXke8,PEPT,3.00,0.02,0.000097777,30682.02,0.000166221,0.000239554,0.000454664,,
17-04-2024 17:33:53,AEmUZyBoQ3mZNrjC94rb11VqncZkrDiU73TerwXTdzG3,BOPE,3.00,0.02,0.000013220,226932.14,0.000022474,0.000032389,0.000061472,,
17-04-2024 17:38:48,Derwt6jk8XzZFU4inEVRvf4212m2QADoqv4vMnMH3mhY,WALL,3.00,0.02,0.000037872,79214.21,0.000064382,0.000092786,0.000176105,,
17-04-2024 17:58:12,FyMoUhEnQvoyAPWBYCuhvpGuf1HRNca3i8TH6emji69g,RUGPUG,3.00,0.02,0.000017415,172266.55,0.000029605,0.000042666,0.000080979,,
17-04-2024 18:00:23,6aVBPVpVN6BkHKXJtvfmd5q9yHVPSZX51NVCLyebKGNm,POGE,3.00,0.02,0.000570686,5256.83,0.000970166,0.001398180,0.002653688,,
17-04-2024 18:22:20,39fVXXLYCGh9G4aTHvMoDhWo7yc1sSiUHv47SLoBobkw,GANJA,3.00,0.02,0.000084997,35295.22,0.000144495,0.000208243,0.000395238,,
17-04-2024 18:44:51,HYWB4HkyfDSA1i4t4cQaK9cvLHG4nQBRzGX9tzmEmgDr,JURDEN,3.00,0.02,0.000095209,31509.62,0.000161855,0.000233262,0.000442722,,
17-04-2024 18:59:28,ChanM2vka4gJ3ob1SejJXnxoNuoAXGGJxDMJRSLD7nzW,SOLCHAN,3.00,0.02,0.000451191,6649.07,0.000767024,0.001105418,0.002098037,,
