"tx_date","address","symbol","usd_spent","sol_spent","entryPrice","token_amount_received","TP_price_1","TP_price_2","TP_price_3","PNL","USD_value"
"20-04-2024 08:23:36","4bxfipvL6m41PjmcT77QY1x4RwJfgYQ1nqi5obc4Z3Ct","$GIN","2.00","0.01","0.000014888","134340.16","","","","31.01 %","0.09"
"21-04-2024 23:10:36","3ZBUr2wtrG8AnahQQKrJ3QJXrWDkRpuJR25idKnYQz6t","ZOOM","1.00","0.01","0.000106563","9384.11","0.000181157","0.000261080","0.000495518","25.55 %","0.32"
"21-04-2024 04:07:40","7AfFQr9jAHR42J4HZ4kncuVXzn43Zqp6t7Bg3ydSgJ4a","WONY","1.00","0.01","0.000069446","14399.62","0.000118059","0.000170143","0.000322925","19.43 %","0.56"
"23-04-2024 02:44:15","3SKQ1b27cf914ht7tCBo9fSveS9Xy8Ae7YsWmyAQZcAe","MRHALV","2.25","0.01","0.000099926","22516.66","0.000169874","0.000244819","0.000464656","10.64 %","0.26"
"22-04-2024 03:08:59","GuTNcCUMr4Ybi2a6eaLV9taZK2oR8oGJQ1QQbDrGiBXW","SHKDN","1.60","0.01","0.000017862","89577.29","0.000030365","0.000043761","0.000083057","8.27 %","0.35"
"21-04-2024 14:09:50","A6QRfWMwEMFD4hke5tk2TmeU863HTgX7CKdZWwJLhjLa","JAKY","1.00","0.01","0.000014475","69083.43","0.000024608","0.000035464","0.000067310","7.98 %","0.09"
"23-04-2024 14:40:11","8gRcHvWTP5vKQFoEFbcB9FAs7eSWpAUtmk3h1htJah86","TFB","4.00","0.03","0.000032393","123483.90","0.000055068","0.000079363","0.000150627","7.11 %","0.30"
"20-04-2024 14:00:01","5YRogyNCasNSPvYwFx5fMbgtZGdVXoAnSptxBgdYi1Y6","ape","0.50","0.00","0.000069505","7193.71","0.000118159","0.000170288","0.000323199","3.19 %","0.02"
"23-04-2024 16:41:12","Da7TiC6Qbxv8bk7SSab8V2L4B1zaqQ7oit5uAXzB1vSf","REP","4.00","0.03","0.000015811","252988.96","0.000026879","0.000038737","0.000073521","2.93 %","0.12"
"23-04-2024 17:05:06","2ez1pFrqmsXa4688qMQezgxGq7cDWhKPebJTHPSdUXDY","CHICHI","4.00","0.03","0.000047063","84992.94","0.000080007","0.000115304","0.000218842","0.09 %","0.00"
"23-04-2024 14:04:21","7XkTizeHkx1S3k4QvmbcRbsH2HqLmBFxNokrn4KmGdjk","SD","4.00","0.03","0.000094087","42513.88","0.000159948","0.000230513","0.000437504","-6.60 %","-0.25"
"21-04-2024 21:26:46","3CZocKybaxiCjVhsv77F8vYBQH7AHErrs4U63BNbMShH","SXR","1.00","0.01","0.000014367","69602.68","0.000024424","0.000035200","0.000066808","-7.98 %","-0.07"
"23-04-2024 02:16:19","5obZn6LLBZawB47FKs5wSHjMyWHmrtg3Gq6f1bFYKuud","Biden2024","2.25","0.01","0.000026472","84996.39","0.000045002","0.000064856","0.000123093","-9.12 %","-0.19"
"22-04-2024 19:08:43","G3j3UXrGnht1E3oXrZoVu99v8mJcZi8c6L9UVfooeQBB","MESSU","2.25","0.01","0.002650266","848.97","0.004505452","0.006493151","0.012323735","-10.35 %","-0.21"
"22-04-2024 18:35:13","ERdrYNW9f5BPimEh4vtSguuFFY4Texvvz2y4wwaPgbRb","TFB","4.50","0.00","0.000158600","28378.00","0.000269620","0.000388570","0.000737490","-12.75 %","-0.50"
"22-04-2024 19:53:00","FCv5k2rBYpEfu8EfPAa8avD1yfjYeVesPQCSc68Ghckb","DIB","2.25","0.01","0.000015058","149417.49","0.000025599","0.000036893","0.000070022","-13.00 %","-0.25"
"21-04-2024 13:23:28","9vp1tv8cdhsUvEeai1WyupDFAd8SiYSCJpGaxAGMBqew","HEHO","1.00","0.01","0.000029545","33846.45","0.000050227","0.000072386","0.000137385","-17.53 %","-0.14"
"18-04-2024 03:05:42","9geKuxH4jZtuDny55vRauG8gZNt6y4s7anKhTewUjM9B","PUMPM","2.00","0.01","0.000119342","16758.51","0.000202882","0.000292389","0.000554942","-20.99 %","-0.81"
"23-04-2024 01:05:32","J6Ryr2iLNRPRvYbPkvSLvQLKT2nnkbmdCj2VimrKw7Q4","FLERF","2.25","0.01","0.001079081","2085.11","0.001834438","0.002643749","0.005017727","-21.72 %","-0.89"
