buy_date,sell_date,address,symbol,entryPrice,exitPrice,usd_spent,sol_spent,usd_received,sol_received,result_sol,result_usd
2024-04-07T18:11:29.613Z,2024-04-09 02:21:29,hWWTdtH3k29hp3LRrC6v8a8JgELv2ZaqsBJ35pvTZEh,CASINU,0.000318449,5.2422914725361924e-05,1.0,0.0056,0.2282602978290324,0.001316635,-0.004283365,-0.7717397021709675
2024-04-07T18:15:32.523Z,2024-04-09 02:21:29,hWWTdtH3k29hp3LRrC6v8a8JgELv2ZaqsBJ35pvTZEh,CASINU,0.000229663,5.2422914725361924e-05,1.0,0.0056,0.2282602978290324,0.001316635,-0.004283365,-0.7717397021709675
2024-04-07T18:50:26.250Z,2024-04-09 02:22:36,C6ggTj11LYqH4oQr7oSo15HxD16K3HDqqizMbr73wC4E,MOMSBASE,3.0953e-05,1.4412421526200176e-05,1.0,0.0056,0.465619086554584,0.002681386,-0.002918614,-0.534380913445416
2024-04-07T20:10:02.014Z,2024-04-09 02:23:54,6AFwZjH4o4vyNbFqJGYwSXX8acL5yZLYhvQVNSUPZBm,Americat,1.199e-05,5.510960028747936e-06,1.0,0.0056,0.4596267994707243,0.002643921,-0.002956079,-0.5403732005292756
2024-04-08T04:44:39.130Z,2024-04-09 16:56:24,7DJX7xzZ3g3pvdVbv8NRWH6BjsHmjDB7B41nXwXL5twL,TOMC,7.748e-05,2.9045914156553638e-05,3.0,0.0166,1.1246434532403005,0.006568462,-0.010031538,-1.8753565467596995
2024-04-08T04:49:38.388Z,2024-04-09 05:12:12,CPoTXyyKQ2gwKuuwmJmGA11G8bf3ppBQh4ctyReiU1Cy,MUPs,1.5178e-05,6.807202062237382e-06,3.0,0.0166,1.345469370979846,0.007746367,-0.008853633,-1.654530629020154
2024-04-08T05:04:25.305Z,2024-04-09 02:25:21,BPyGSNLHQRCruZgcoVTNmnnwpQEx1RvJhbZLeY7VqZVa,Peko,0.000462307,0.00015852970388320807,3.0,0.0166,1.028729957237298,0.005918166,-0.010681834000000001,-1.971270042762702
2024-04-08T05:41:45.012Z,2024-04-09 05:01:52,5kx3accCXXKn6ECzY1YkfS1qWy6D3HdJyqN8y58BRvY4,RAMEN,0.000181543,8.853221635255403e-05,2.0,0.011,1.7584362005087013,0.010123458,-0.0008765419999999993,-0.2415637994912987
2024-04-08T05:41:45.012Z,11-04-2024 14:59:29,5kx3accCXXKn6ECzY1YkfS1qWy6D3HdJyqN8y58BRvY4,RAMEN,0.000181543,8.754269155919052e-05,2.0,0.011,1.8284045871071408,0.010514515,-0.00048548499999999904,-0.17159541289285918
2024-04-08T06:38:39.732Z,11-04-2024 13:14:36,GfkfESc5A4EkxCGWsymNY4ZfkCDdvtB7ajCybLfYL1Qq,AOC,0.000482064,0.0010206094025026714,2.0,0.011,4.9471591976941,0.028733801,0.017733801,2.9471591976941003
2024-04-08T06:43:07.279Z,11-04-2024 13:14:36,GfkfESc5A4EkxCGWsymNY4ZfkCDdvtB7ajCybLfYL1Qq,AOC,0.000412604,0.0010206094025026714,2.0,0.011,4.9471591976941,0.028733801,0.017733801,2.9471591976941003
