"date_time","address","token_amount_sold","sol_received","profit_in_usd"
"2024-04-05T12:44:13.497Z","FZ4sqpKXSXMJPED8hVik2tZbm8NhnFRzRuTYCyUYVzi8",1801.166019,,0.01296490777078667
"2024-04-05T12:44:24.218Z","G87R19cKQfKr2nwnqcFuQZRR5w6phPe58cHLvEAgyrr9",43661.826902432,,0.09881924661362342
"2024-04-05T12:44:29.398Z","HMhsPSGQgnAbp6ufVbMmkbeGQhbKMwGw4HdCrgRf8xZa",135414.310708571,,0.12166262446469339
"2024-04-05T12:44:34.409Z","E4C5tMshPTuAWtvv3u8N6V2Vg26Y85boXvSVkL1CpCWy",79060.33458559,,0.08418006347289118
"2024-04-05T12:44:55.879Z","HvdMAzUypWCYdWiKH2hu9utVxygf6Xfe3F2VhM3Fuh1X",3357.109528592,,0.11577792693765093
"2024-04-05T12:45:07.027Z","FjhvCzEYkENYAY3QTjRjMCMK2hGpivqn8A2rruiLnPiE",33445.81481714,,0.09209054379920685
"2024-04-05T12:45:18.008Z","37nQ5eaQsJSPWw6JAdsCSqxFQJmc1Pa4mQzQeiEmLyNt",1675.909828414,,0.0691691470211528
"2024-04-05T12:45:28.408Z","3cLPN7EaGW3biFCkffRfKYQaEsrSuHBBrFF5q9JE7zoP",21828.687449963,,0.03961700601826659
"2024-04-05T12:45:33.420Z","ELnAjNJJRBaG9MnnZqUXLsbBjkVA19szcduNeD5RCqdo",0.604178689,,0.015209607935659404
"2024-04-05T12:47:04.955Z","44wkvWzfbKX3nmvEQM72GEmBseDnHBfkdMho98FP8yED",37524.252377055,,0.03138875802849324
"2024-04-05T12:47:09.889Z","HvgwLF3zc8F6eEDcjzQmSD8zTQUaKK6QUSpYXRuTp3SM",23548.22178608,,0.0511961116623533
"2024-04-05T12:47:26.608Z","GVjkAL87C5ehCaKEKoxN7mxVQWv3sV1Ymwm4DeNWqg6u",27172.161170431,,0.048350194558526134
"2024-04-05T12:47:32.585Z","BbYEeF55ffR663NpiQsBfdCcU3rSuZniqkLhoUZ3NUDv",2500.894601443,,0.04448502300803144
"2024-04-05T12:47:38.409Z","2h8Bx4GW16nRjPBoxqKm3L39rw99JaenNTA7EomSidGZ",36.966324425,,0.0030019198309940787
"2024-04-05T12:47:42.169Z","JDDU3fSgaGHezpT61dSLZkXtFLbRJNZGhmExusJkvp4V",60.974591,,0.06353825273849198
"2024-04-05T12:47:47.581Z","7WpbiMW9jjGLNHr8tonFZViF6RdbbpH2Bdas3zDqGP1s",40777.629498,,0.08617589604068267
"2024-04-05T12:47:52.921Z","F5yxfuxm8vHQmebbsQABjfUGNqgr2BWc9KpPdJe2XqVw",30062.882116834,,0.051959761392965584
"2024-04-05T12:47:58.439Z","93A3nR1De5T4gDHpVrS2c4hHwH1cTYvi3hRghJrQaFPj",51124.484804085,,0.10944294610980988
"2024-04-05T12:48:14.414Z","4SURGeKEBwMDbuwT5dAPbwqLWJTxWBs9dpZVUZQVovSG",4466.205803,,0.02609903091594961
"2024-04-05T12:48:15.475Z","71kEiFsbRyHrGBrd4ZqjS2o53GAURpRNeqsNx5tSV2XG",28727.075068,,0.02212190146296827
"2024-04-05T12:48:19.814Z","2j7Kgmy4QzKrqazJAbFjSbVxJcYkQdcAKZU59PFeAZnR",58.087745313,,0.11575468288975127
"2024-04-05T12:48:26.341Z","HMhsPSGQgnAbp6ufVbMmkbeGQhbKMwGw4HdCrgRf8xZa",135414.310708571,,0.12166262446469339
"2024-04-05T12:48:47.163Z","Fjik736ysnTgzxxg2Jut4f4zRbwPZ77XtAs5WYoq1Xiw",42.709682317,,0.08183461466700141
"2024-04-05T12:48:47.520Z","ENH72DAogvZhQJStSLikKha8o1yYtCTTcGwn8zJphXKv",11567.331211325,,0.015878705355123274
"2024-04-05T12:48:53.089Z","AxuyhWvWMAEtFegEPqGUyH1uBKn3UTKLQmC3uy1ctmCE",85199.769791844,,0.14255488576738262
"2024-04-05T12:49:07.077Z","76yeAkCDrZAjon6AfXxccpEFjym92V88HSVa6GLpfLS7",2878.998855311,,0.007056344085532053
"2024-04-05T12:49:17.649Z","7DhCbphYN5JdLzKbE3cgydKR1uEcWip7gNVcCG4ZfUNy",54686.98391979,,0.08715355613832378
"2024-04-05T12:49:33.563Z","HvdMAzUypWCYdWiKH2hu9utVxygf6Xfe3F2VhM3Fuh1X",3357.109528592,,0.11577792693765093
"2024-04-05T12:49:33.743Z","F5azbpDtejDeG8HdYP2D4kUZjB1kcUeRJRRn2srRYfDs",62060.373657,,0.040177726620183235
"2024-04-05T12:49:39.239Z","4JY9tPfnJU9fUtEbhVEghbfbwDG5qwPKEYmYtyxA2vkP",598.846555224,,0.00040462314468051323
"2024-04-05T12:49:49.369Z","4cn3gH263Pdgxxtq1FtLK1yV9vCKVrkjgk66kPAqESf6",89459.675148711,,0.13392566007121592
"2024-04-05T12:49:51.524Z","FTvuZJ13WRYt2msZCm5WKJuHcrX81N7KGAP2fuD4VLAU",52.076825,,0.13066687066211846
"2024-04-05T12:50:08.145Z","7u8KFBfPaVah8KUZ5qjVPG84vir3azz4gvLGkfrrZAUc",36196.520685145,,0.13642782589792446
"2024-04-05T12:50:13.177Z","2LVx2ke2ME5fjs6JjB9onFJwmM6JbvZyGD9meSGmKqj6",59062.288407549,,0.08892244658503379
"2024-04-05T12:50:19.489Z","AUazeXrTVb4EYPfv6pfbEdLSVb1Yi8PXqBEXhQ6JHZVT",34143457.6180257,,0.029008999401140587
"2024-04-05T12:50:30.086Z","F17T61oiudaiNa5WGS39XDVKRRxXV17wZbXVL2ao5L9Q",4944.184306402,,0.026850274657290205
"2024-04-05T12:50:35.874Z","G9GjzDmnPFLz3RMzsQXz9p1PB4Lv5tWm8WCs2dSFarE2",10548.074610579,,0.0143137027780672
"2024-04-05T12:50:46.246Z","4snR4YJmW84Nho76VwDddJ8qARF7nX9WmzHEVHAuebzu",27443.188389422,,0.03413708688780595
"2024-04-05T12:51:07.669Z","cVrJ1CeZRK2fRVZaCoA9XCvD6VyZkGEtGYMRRE9vfUp",83729.529392425,,0.0717686172444124
"2024-04-05T12:51:23.584Z","D5NavYndNHzSnnYgmd8XUiBZeM3KRGL5ohgy6acpLT4N",5933.856374025,,0.006407028162556848
"2024-04-05T12:51:28.639Z","3448Ax67poypKesN8cVZE4Pm8v1ZDHf76tPpB4ePpk11",2312.591306527,,0.002309713870035242
